snapped_at,price,market_cap,total_volume
2022-04-05 00:00:00 UTC,47.306811306123244,227817031.6069813,5978460.525127312
2022-04-06 00:00:00 UTC,50.05660247955429,240077337.76823577,5025719.685476365
2022-04-07 00:00:00 UTC,49.18949085258141,238237426.3425929,8472571.864951104
2022-04-08 00:00:00 UTC,52.15399028275912,254386584.94271153,5014017.220804779
2022-04-09 00:00:00 UTC,54.20255017943468,263603364.3676077,9904900.89232707
2022-04-10 00:00:00 UTC,62.89796275841484,306970245.1512014,15589364.774779417
2022-04-11 00:00:00 UTC,64.34562147735947,313977328.5287999,14647033.276353449
2022-04-12 00:00:00 UTC,54.161948397754664,261916100.03906268,18070348.356027123
2022-04-13 00:00:00 UTC,60.34502295955012,296509618.36129934,13561668.566342998
2022-04-14 00:00:00 UTC,57.18856208678429,281504588.0426381,9877814.842121247
2022-04-15 00:00:00 UTC,58.222106729090946,286849729.10611546,6882520.328292635
2022-04-16 00:00:00 UTC,61.390753666032715,301917068.0832719,5011209.399314425
2022-04-17 00:00:00 UTC,60.54767594500479,298472573.3814937,6928941.363432229
2022-04-18 00:00:00 UTC,56.07520056131307,277669428.4635058,6271649.395727195
2022-04-19 00:00:00 UTC,55.44460760562966,276838238.95293576,6313688.23726154
2022-04-20 00:00:00 UTC,55.329120688670706,276390222.85221016,4364854.251920283
2022-04-21 00:00:00 UTC,53.27005306297969,266439025.46436033,5954379.362975718
2022-04-22 00:00:00 UTC,56.198242927208504,279206963.85594815,7616014.6655922495
2022-04-23 00:00:00 UTC,59.52979413576306,297684405.60431635,15601259.873352837
2022-04-24 00:00:00 UTC,60.95325074992159,305709082.02746665,7068492.277055898
2022-04-25 00:00:00 UTC,58.65717834144891,295058420.7169045,5380245.929393847
2022-04-26 00:00:00 UTC,54.158676333051204,271215192.3667549,8245125.824142223
2022-04-27 00:00:00 UTC,54.3818951482801,285557001.7600397,6220627.342758418
2022-04-28 00:00:00 UTC,50.81589503449115,285114632.99421877,5194142.403531161
2022-04-29 00:00:00 UTC,49.051692687721584,275290466.6960555,6468242.525610314
2022-04-30 00:00:00 UTC,51.21588833386597,287358941.4226619,5221777.730777648
2022-05-01 00:00:00 UTC,53.40659720875652,298304576.8906036,3921226.0096412655
2022-05-02 00:00:00 UTC,50.91066589485058,285330272.6041018,4578032.4329051105
2022-05-03 00:00:00 UTC,48.869336213247664,274334844.10027,4333417.886052052
2022-05-04 00:00:00 UTC,47.64530426719183,267828253.4383172,2731023.738823003
2022-05-05 00:00:00 UTC,50.21048496585543,283454157.12765044,5544975.872728951
2022-05-06 00:00:00 UTC,48.62032583612404,276058667.41443557,6843394.203741404
2022-05-07 00:00:00 UTC,41.22685501262993,234054360.98880258,8685542.74060535
2022-05-08 00:00:00 UTC,38.03538524866314,215903993.95365307,4782777.691411572
2022-05-09 00:00:00 UTC,38.28476283661008,217952004.6467959,3464572.759495861
2022-05-10 00:00:00 UTC,33.88942530959202,197298378.30399522,4944464.071868199
2022-05-11 00:00:00 UTC,30.221542468903426,175621285.32309136,5197788.575223549
2022-05-12 00:00:00 UTC,24.15167205529749,136952231.61053067,7571293.620483095
2022-05-13 00:00:00 UTC,22.276392616088206,130007626.19427744,5754080.9555529
2022-05-14 00:00:00 UTC,24.519850248278118,143048580.10736036,5279540.401024294
2022-05-15 00:00:00 UTC,23.40341697873703,136390830.09580642,2229412.4436127716
2022-05-16 00:00:00 UTC,23.784047555027122,138391740.2848089,1979208.2009315444
2022-05-17 00:00:00 UTC,24.103126406678868,140559285.68686253,3851427.8615387343
2022-05-18 00:00:00 UTC,23.601299438452813,137582858.82326543,2136190.2721247636
2022-05-19 00:00:00 UTC,23.187172426376634,135262304.8069775,1977741.8221006105
2022-05-20 00:00:00 UTC,24.17802276451985,142848677.55705,4033180.4625620157
2022-05-21 00:00:00 UTC,24.129158942021864,142682875.8164373,2108555.221972031
2022-05-22 00:00:00 UTC,24.19640019195306,143239580.14962316,1990661.539196255
2022-05-23 00:00:00 UTC,23.532668410351793,139224754.82600033,3172925.8095360077
2022-05-24 00:00:00 UTC,23.244338012586116,139311976.56938696,2013774.940476548
2022-05-25 00:00:00 UTC,22.892512840268182,135614072.99967533,1802483.4058679081
2022-05-26 00:00:00 UTC,22.895615243735335,135364933.6399136,1449659.5340320794
2022-05-27 00:00:00 UTC,21.619788209023476,118423689.71663961,2053410.1204541877
2022-05-28 00:00:00 UTC,21.723634630357385,119579179.52998257,1955466.0176026656
2022-05-29 00:00:00 UTC,21.403753574279605,117856979.2102731,1162929.7512433426
2022-05-30 00:00:00 UTC,21.648781646473758,119174798.5702286,1129808.5812561852
2022-05-31 00:00:00 UTC,23.57240176033554,144814327.58260232,2016123.567238039
2022-06-01 00:00:00 UTC,27.026722790032863,166692861.8848123,4538295.667238278
2022-06-02 00:00:00 UTC,27.223327588368292,168339072.1429764,2923764.397526518
2022-06-03 00:00:00 UTC,29.419070471856823,182341454.59096345,2448642.8736145054
2022-06-04 00:00:00 UTC,29.31774747217557,181841325.067019,3197620.0030823536
2022-06-05 00:00:00 UTC,28.906352669299466,179429974.48284787,1265316.3437599856
2022-06-06 00:00:00 UTC,28.16595575196343,174895367.16136798,1230807.6306306873
2022-06-07 00:00:00 UTC,28.04737164731181,171345789.57157394,1429936.6230761458
2022-06-08 00:00:00 UTC,28.5014114408936,176952627.59953606,3084414.8083002297
2022-06-09 00:00:00 UTC,28.27007137150481,175619371.89693132,1845463.5588212041
2022-06-10 00:00:00 UTC,29.230948479047658,181935497.62084308,1943476.0619778563
2022-06-11 00:00:00 UTC,27.798394807880225,173106880.2253579,1761002.0070807429
2022-06-12 00:00:00 UTC,27.257254449745453,169738606.37778142,1960824.2359236067
2022-06-13 00:00:00 UTC,23.608150203605337,147892345.13568634,3056055.5270050894
2022-06-14 00:00:00 UTC,19.28023806346782,119918032.18687457,3878456.496120828
2022-06-15 00:00:00 UTC,19.043429843479878,118377694.07721722,2528276.9884420573
2022-06-16 00:00:00 UTC,16.27647264390396,101498060.8980082,3272636.7929395577
2022-06-17 00:00:00 UTC,16.33393608363234,102016140.3739936,2650593.221886104
2022-06-18 00:00:00 UTC,16.208406484511865,101030380.80648506,2556143.876647252
2022-06-19 00:00:00 UTC,15.037511620226164,93615956.9079634,1860664.3120309303
2022-06-20 00:00:00 UTC,15.72386713452281,98020346.86121036,1366502.703075634
2022-06-21 00:00:00 UTC,16.291991247373893,101921333.75382961,2352043.144678127
2022-06-22 00:00:00 UTC,15.663773756028009,97794620.72415778,1596493.3625905528
2022-06-23 00:00:00 UTC,15.334775335303606,95654738.17462094,1168913.2475806512
2022-06-24 00:00:00 UTC,14.227500627873823,88773570.11424299,1293480.8263264508
2022-06-25 00:00:00 UTC,14.487001937311252,90225092.82001662,1374535.0618412981
2022-06-26 00:00:00 UTC,14.51036672659699,90654102.9478629,736189.3991467234
2022-06-27 00:00:00 UTC,14.424330821820114,90171963.9979471,933478.9123502005
2022-06-28 00:00:00 UTC,14.33846698661735,89274302.37676474,687181.5639858157
2022-06-29 00:00:00 UTC,12.336684467955923,76543209.13305132,2306881.8899979
2022-06-30 00:00:00 UTC,10.669727236664796,67291505.83185965,3680746.613701971
2022-07-01 00:00:00 UTC,8.62991873570969,53768022.40604712,11562936.932145152
2022-07-02 00:00:00 UTC,8.975325323129942,56020182.63505288,5324128.436519788
2022-07-03 00:00:00 UTC,8.51184782607968,53130123.982738055,1165517.2536116599
2022-07-04 00:00:00 UTC,8.494353078160188,51390047.710561536,1677232.2485139044
2022-07-05 00:00:00 UTC,8.553527616857139,53311226.52780946,2619788.796282178
2022-07-06 00:00:00 UTC,8.947343238569873,55577495.35596413,6037972.586793478
2022-07-07 00:00:00 UTC,8.637823284728437,53784513.9497901,2577458.1484179604
2022-07-08 00:00:00 UTC,8.506158427779443,52907552.949294835,1208817.9017224994
2022-07-09 00:00:00 UTC,8.9453490910089,55680062.41078226,4002177.829329398
2022-07-10 00:00:00 UTC,10.155376669085365,62589906.08695215,5260818.715448858
2022-07-11 00:00:00 UTC,9.725637026906162,60817601.86613453,11089193.904281208
2022-07-12 00:00:00 UTC,10.257621221035219,63347541.72410183,3916495.8787892554
2022-07-13 00:00:00 UTC,9.438399301552716,58978467.76605662,2360883.3476983453
2022-07-14 00:00:00 UTC,9.96639078853208,62082220.68997202,2295541.8852434335
2022-07-15 00:00:00 UTC,10.98146228403482,68403463.17557201,2603047.0284825447
2022-07-16 00:00:00 UTC,13.562822513419079,84510341.71500057,9019437.29485656
2022-07-17 00:00:00 UTC,13.409765065125224,83904354.26970729,5766487.729604802
2022-07-18 00:00:00 UTC,13.433400814752886,84088648.39154889,2063069.389498865
2022-07-19 00:00:00 UTC,14.407613707576047,89621487.00490691,2204339.6697597727
2022-07-20 00:00:00 UTC,14.554346983102858,90750503.08368711,1901001.1331814954
2022-07-21 00:00:00 UTC,13.64498511502021,85483478.5206195,2692959.16541207
2022-07-22 00:00:00 UTC,14.240089063263493,89074380.36071785,5044756.588742828
2022-07-23 00:00:00 UTC,14.283168274544877,89040100.38038263,6364684.074212827
2022-07-24 00:00:00 UTC,14.186643126791594,88397588.41772099,7046247.40080824
2022-07-25 00:00:00 UTC,14.545061679459602,90736417.53415306,5344878.280989022
2022-07-26 00:00:00 UTC,14.661816683364615,91244333.73833273,4390588.064649413
2022-07-27 00:00:00 UTC,12.836367888491411,80152276.75584562,3412792.7213182054
2022-07-28 00:00:00 UTC,13.357038588934541,83234486.47715548,3760492.209259546
2022-07-29 00:00:00 UTC,14.55556507501819,90696199.74626376,3304958.798798971
2022-07-30 00:00:00 UTC,16.38117714309661,102084609.88531992,3911145.9018752817
2022-07-31 00:00:00 UTC,15.945383722901802,100687192.7118557,3123936.9086698378
2022-08-01 00:00:00 UTC,15.842702579023703,98696506.15842558,2849577.7796193403
2022-08-02 00:00:00 UTC,15.688156007440252,97677706.89509404,3666694.201591493
2022-08-03 00:00:00 UTC,15.53636059251012,96611719.44904238,2368427.1725504473
2022-08-04 00:00:00 UTC,15.532151399376067,96919845.43636024,2583965.628949995
2022-08-05 00:00:00 UTC,15.307978293584911,95220109.3627313,2131474.2470405074
2022-08-06 00:00:00 UTC,15.378902496096378,95681757.56582832,3152724.6479311846
2022-08-07 00:00:00 UTC,15.792106412197846,98379991.09793234,3677509.0043719197
2022-08-08 00:00:00 UTC,16.025714301682303,99792531.07349381,3683459.9009363037
2022-08-09 00:00:00 UTC,16.231798828544594,101200532.73876934,3373614.980907428
2022-08-10 00:00:00 UTC,16.59927845495047,103681795.92424008,4246420.992358708
2022-08-11 00:00:00 UTC,17.625218045837137,109911870.66628695,3571091.2572847884
2022-08-12 00:00:00 UTC,18.288041435764196,113969163.97140671,4546366.392117902
2022-08-13 00:00:00 UTC,22.255993331807144,139139994.5024112,11451812.912300346
2022-08-14 00:00:00 UTC,20.91540981677047,130547548.66810858,5723459.418767131
2022-08-15 00:00:00 UTC,20.64300758504681,128762662.0928947,4525269.01604194
2022-08-16 00:00:00 UTC,19.671008660777247,122500661.90045895,2811926.3779490846
2022-08-17 00:00:00 UTC,18.404902489954715,114993417.75030914,2697004.5861736266
2022-08-18 00:00:00 UTC,18.886136811832266,117687527.92029227,3630593.2133858125
2022-08-19 00:00:00 UTC,18.615114294880094,116066169.4649843,2300367.6935741096
2022-08-20 00:00:00 UTC,16.89785231776521,105235126.47939135,3172260.9307293096
2022-08-21 00:00:00 UTC,16.468216401716383,102789769.95131825,2090854.5871606728
2022-08-22 00:00:00 UTC,16.620578499759652,103806714.56494673,1781938.8412782438
2022-08-23 00:00:00 UTC,17.06580963134459,106265765.00613612,2258547.836987683
2022-08-24 00:00:00 UTC,17.52020201265468,109240741.2740647,1711438.7845637056
2022-08-25 00:00:00 UTC,18.038001365421742,112260657.44351096,1513401.5424719842
2022-08-26 00:00:00 UTC,18.308253256254126,114073432.88499628,1643400.7772088416
2022-08-27 00:00:00 UTC,18.655384121204165,116369430.45850658,3690570.0424271845
2022-08-28 00:00:00 UTC,18.442531644126838,114968624.38445982,2636911.316155467
2022-08-29 00:00:00 UTC,17.11094179363081,106889092.20186783,1775861.2702281375
2022-08-30 00:00:00 UTC,17.871118539244787,111192186.33889142,2003580.9783146488
2022-08-31 00:00:00 UTC,18.390798488832953,114309722.10279174,1760620.4995235365
2022-09-01 00:00:00 UTC,18.571173557134124,115783907.01496527,1874907.672720165
2022-09-02 00:00:00 UTC,18.242609000533253,113599903.5833272,1443369.312608381
2022-09-03 00:00:00 UTC,17.979548134884247,111991982.72449087,1770463.2526205007
2022-09-04 00:00:00 UTC,18.54572252189883,115733197.05414267,1330115.6340726025
2022-09-05 00:00:00 UTC,19.11445692121326,118959000.33358933,1465638.7439816024
2022-09-06 00:00:00 UTC,19.564681011442563,121027671.5380274,1654305.022922165
2022-09-07 00:00:00 UTC,18.8172731042834,117704508.32259448,2173956.21041857
2022-09-08 00:00:00 UTC,20.208135242355617,125570370.84810413,2435111.3434364633
2022-09-09 00:00:00 UTC,22.634377925709273,141096084.0802179,5402723.533051223
2022-09-10 00:00:00 UTC,23.09172296024679,143915414.80863082,2245694.764030873
2022-09-11 00:00:00 UTC,23.47728741603524,146139424.84556833,2005227.734040173
2022-09-12 00:00:00 UTC,22.952028096897017,143154562.37456223,2034438.5756267395
2022-09-13 00:00:00 UTC,22.822701284836736,142366097.91673487,1919842.6326987448
2022-09-14 00:00:00 UTC,21.31158610227245,132963703.7991111,2420219.030580417
2022-09-15 00:00:00 UTC,21.788274607403842,135902468.9623719,1523729.224062899
2022-09-16 00:00:00 UTC,21.57325233824166,134277228.02765107,1480996.0518933742
2022-09-17 00:00:00 UTC,20.837556123300338,129853611.4954664,1642709.0293938178
2022-09-18 00:00:00 UTC,21.777437115355816,135729342.80720717,1483123.834423016
2022-09-19 00:00:00 UTC,20.483855059746286,127518111.69816624,1625044.5144263164
2022-09-20 00:00:00 UTC,20.004851171511042,124693257.56837443,1561659.0486008567
2022-09-21 00:00:00 UTC,19.02085309051158,118743483.24827243,2137758.0353284637
2022-09-22 00:00:00 UTC,18.045788953700644,112379571.72069672,1969764.3457305145
2022-09-23 00:00:00 UTC,18.342880501036106,114239369.23593499,1377608.235780513
2022-09-24 00:00:00 UTC,18.47980282834442,115307821.62946194,1867767.8639598973
2022-09-25 00:00:00 UTC,18.725142642205935,116670327.9459898,1902825.4631197366
2022-09-26 00:00:00 UTC,18.440433850172383,114982950.9216045,1421915.5660745727
2022-09-27 00:00:00 UTC,18.526761868197653,115563445.48000884,1686117.7367500195
2022-09-28 00:00:00 UTC,18.298604471569647,114025333.8296429,1504599.1527999903
2022-09-29 00:00:00 UTC,17.546356340552652,109254596.54269947,2237670.890777838
2022-09-30 00:00:00 UTC,17.447210553719803,108748582.98600231,1338020.4197507931
2022-10-01 00:00:00 UTC,18.055680640751063,112265592.30967374,1481224.8576392098
2022-10-02 00:00:00 UTC,18.05676532174732,112437796.30462278,1236533.2714383032
2022-10-03 00:00:00 UTC,17.786793484458972,110951824.73279084,1420612.2621487293
2022-10-04 00:00:00 UTC,17.757053257113796,110662719.82444394,1357755.4980108594
2022-10-05 00:00:00 UTC,18.07063766482451,112522557.66821347,1385785.4583142651
2022-10-06 00:00:00 UTC,17.77580681899658,110814337.3505479,1569040.411533748
2022-10-07 00:00:00 UTC,17.42574090132724,108630188.47112814,1554715.3416356128
2022-10-08 00:00:00 UTC,17.29192289136084,107761546.5669337,1198993.2267892172
2022-10-09 00:00:00 UTC,17.123018875917555,106719239.26700294,1184771.2970437615
2022-10-10 00:00:00 UTC,16.834134569897863,104644581.40214865,1338152.5999357412
2022-10-11 00:00:00 UTC,16.10032851825677,101054707.85430251,1394072.527596095
2022-10-12 00:00:00 UTC,15.745808739529073,98061139.17565803,855760.85210429
2022-10-13 00:00:00 UTC,15.628823051452466,102753538.93193606,806141.2359397028
2022-10-14 00:00:00 UTC,15.604247288034626,102385970.0178637,1206121.5737490878
2022-10-15 00:00:00 UTC,15.72435931609839,103090043.3809325,1046441.6264910211
2022-10-16 00:00:00 UTC,15.927555591305568,104604578.19113472,1357020.9231424092
2022-10-17 00:00:00 UTC,15.68239864967308,103563938.85456866,1525105.6003137275
2022-10-18 00:00:00 UTC,15.073991788897242,99474210.99494289,1157115.0267961922
2022-10-19 00:00:00 UTC,14.944495819643313,98484491.98560114,803952.5756395935
2022-10-20 00:00:00 UTC,14.786807270520107,98233867.7467979,761322.3568663767
2022-10-21 00:00:00 UTC,14.535699997345015,96521500.89698844,1053514.5298003997
2022-10-22 00:00:00 UTC,14.424398675532924,95843015.52005118,761670.7195183373
2022-10-23 00:00:00 UTC,14.332850755735556,95293809.44686902,819379.5258472096
2022-10-24 00:00:00 UTC,14.433641517517815,96013600.33610532,840300.3582377059
2022-10-25 00:00:00 UTC,14.25525064538123,94739525.99367553,879471.7473788441
2022-10-26 00:00:00 UTC,15.083532799154264,100315551.67521891,1471045.0587976165
2022-10-27 00:00:00 UTC,15.643934696668078,104028451.36567643,1091601.8497421322
2022-10-28 00:00:00 UTC,14.860564355104506,98864217.49684161,890192.8373068648
2022-10-29 00:00:00 UTC,14.94362950790782,99382881.96049763,890811.4301786908
2022-10-30 00:00:00 UTC,15.001392023245602,99844444.26101075,1008360.1000612791
2022-10-31 00:00:00 UTC,14.909098047867339,99144444.35803618,738079.4149435472
2022-11-01 00:00:00 UTC,14.237974454634905,94674240.85248962,1106554.4353938398
2022-11-02 00:00:00 UTC,14.175128778376731,95621876.2829512,934696.9172400793
2022-11-03 00:00:00 UTC,13.505762719629303,91512956.5348836,1476817.627582545
2022-11-04 00:00:00 UTC,14.00296541449469,95310880.53274913,946237.3873647716
2022-11-05 00:00:00 UTC,13.791264395834295,93598171.34345405,1070025.0065729679
2022-11-06 00:00:00 UTC,13.653136309404529,92710337.60577084,835122.2230393068
2022-11-07 00:00:00 UTC,13.052548269878772,88481736.21278562,983965.5051498053
2022-11-08 00:00:00 UTC,13.290970963194908,90384593.3443994,967637.8189574194
2022-11-09 00:00:00 UTC,10.524595323793699,72177140.32024753,3756971.8554331525
2022-11-10 00:00:00 UTC,7.3138386476744,49641241.32899834,8825183.442866266
2022-11-11 00:00:00 UTC,8.169327246756339,55871647.19119099,27220995.847474866
2022-11-12 00:00:00 UTC,7.9404856720732155,54609255.560858525,3393135.3115749573
2022-11-13 00:00:00 UTC,8.008402069103383,54959085.99474288,654035.0450232612
2022-11-14 00:00:00 UTC,8.230011430902074,56577976.58017421,878818.2447782775
2022-11-15 00:00:00 UTC,8.441768689202643,57981256.42239432,920657.1367348313
2022-11-16 00:00:00 UTC,9.071048872649746,62663436.86521813,1053489.5503917339
2022-11-17 00:00:00 UTC,8.82629140966835,60799675.09604308,1194512.3432599178
2022-11-18 00:00:00 UTC,9.550534187087496,66255305.22143585,2026344.581797666
2022-11-19 00:00:00 UTC,9.0044203673488,62535477.84909525,1561033.6409899502
2022-11-20 00:00:00 UTC,8.976888447386186,62172328.753637224,1064335.2129771218
2022-11-21 00:00:00 UTC,8.730199117476017,60779635.06200482,1025692.5846139303
2022-11-22 00:00:00 UTC,8.486355573041855,58758130.23868299,975173.2030298637
2022-11-23 00:00:00 UTC,8.387704564718153,58168084.73700885,1059200.3737580422
2022-11-24 00:00:00 UTC,8.513209450130459,58662388.27149992,800143.7117299441
2022-11-25 00:00:00 UTC,8.61601938297778,59950505.26234812,1152298.2139524024
2022-11-26 00:00:00 UTC,8.531286067368324,59537516.371370085,1420271.5591386363
2022-11-27 00:00:00 UTC,8.597552663437794,59974168.30740246,788680.6479778583
2022-11-28 00:00:00 UTC,8.75475488381829,61030678.33921311,863398.8470285676
2022-11-29 00:00:00 UTC,7.816614531149898,54473678.47211005,1408552.8308887745
2022-11-30 00:00:00 UTC,6.792421431252198,47564779.22571913,2212299.4809469604
2022-12-01 00:00:00 UTC,6.567227310087905,46134497.00376827,4657166.802594828
2022-12-02 00:00:00 UTC,6.658339896663347,46552005.44230457,996957.8628557237
2022-12-03 00:00:00 UTC,7.091413313704982,49576404.67695164,1201597.555635902
2022-12-04 00:00:00 UTC,7.050843325053405,49108002.83732006,1049068.3038803386
2022-12-05 00:00:00 UTC,6.908099864776856,48523818.66585601,1092465.5831961583
2022-12-06 00:00:00 UTC,5.51580110175258,37603815.24952311,8040706.724595095
2022-12-07 00:00:00 UTC,4.608263748882082,31793145.242054645,2451514.9372569583
2022-12-08 00:00:00 UTC,4.432991305696145,32303526.249095764,1781909.8927624035
2022-12-09 00:00:00 UTC,4.50148297878476,31932476.199161045,728412.2017458642
2022-12-10 00:00:00 UTC,4.379154843855692,33412420.617733017,602577.6264108464
2022-12-11 00:00:00 UTC,4.23001211320465,32470790.53420146,821748.4193080801
2022-12-12 00:00:00 UTC,4.224602352978918,32445319.407508206,452362.9860977317
2022-12-13 00:00:00 UTC,3.970255582091237,30316880.206953187,627381.2187254198
2022-12-14 00:00:00 UTC,3.79720108713142,29121087.133727007,388650.4669220061
2022-12-15 00:00:00 UTC,3.854706851682741,29632701.697114658,630868.5603411663
2022-12-16 00:00:00 UTC,3.7919167777412377,29409118.77785875,511219.9016242555
2022-12-17 00:00:00 UTC,3.3750032605679166,25911897.76847247,529773.6775905506
2022-12-18 00:00:00 UTC,3.4634698152274916,26636868.573812537,338604.7578459697
2022-12-19 00:00:00 UTC,3.3910509821587405,26021736.15115652,246290.2029831711
2022-12-20 00:00:00 UTC,3.2263767236660676,24709214.202788,339623.37415350025
2022-12-21 00:00:00 UTC,3.240165603663561,24871190.402457114,256589.00967342246
2022-12-22 00:00:00 UTC,3.462230668799078,26560367.698063985,1356366.0933633738
2022-12-23 00:00:00 UTC,3.249712057905503,25154830.48890882,590316.9913354003
2022-12-24 00:00:00 UTC,3.252064819768123,25211743.912198644,570494.3934535168
2022-12-25 00:00:00 UTC,3.265303425785022,25350939.90468769,417634.84459710045
2022-12-26 00:00:00 UTC,3.2323152412710994,24953201.349447656,272279.4827810571
2022-12-27 00:00:00 UTC,3.1864318144966433,24714619.30329144,320564.429070456
2022-12-28 00:00:00 UTC,3.1989888693861266,24687431.794570025,264157.0086642907
2022-12-29 00:00:00 UTC,3.1072152957500143,24108604.671433154,235887.11100484434
2022-12-30 00:00:00 UTC,3.0239191923889703,23486686.7088245,190406.12823718417
2022-12-31 00:00:00 UTC,2.909432242437172,22516234.752546664,244519.025633266
2023-01-01 00:00:00 UTC,2.7374667928305154,21294458.678491376,348578.4844771456
2023-01-02 00:00:00 UTC,2.724458050544148,21124705.50704001,223174.12865670584
2023-01-03 00:00:00 UTC,3.201618335682135,25580016.921510838,981365.8325638734
2023-01-04 00:00:00 UTC,2.960809626820161,23000167.295208782,411050.1849320095
2023-01-05 00:00:00 UTC,2.8715635229478123,22472703.788043905,307522.4263270621
2023-01-06 00:00:00 UTC,3.0370285584851704,23888395.226273175,395985.54099621926
2023-01-07 00:00:00 UTC,3.141260252059201,24524056.118885763,259561.08839372045
2023-01-08 00:00:00 UTC,3.0954156399168666,24232681.885275986,190911.89948440873
2023-01-09 00:00:00 UTC,3.151513344753575,24488512.171439435,207151.49893277005
2023-01-10 00:00:00 UTC,3.551782605832281,27957891.758690026,1238370.174512613
2023-01-11 00:00:00 UTC,4.554478599276117,37005939.68975032,1795288.1279552868
2023-01-12 00:00:00 UTC,5.111312325056261,38846847.11413325,5605361.153633458
2023-01-13 00:00:00 UTC,5.182170802092393,40544618.35476939,1556353.0113973569
2023-01-14 00:00:00 UTC,5.112082560709067,40242548.25747719,645254.6265656947
2023-01-15 00:00:00 UTC,4.925400583197632,38879925.78628318,1099941.3193707166
2023-01-16 00:00:00 UTC,5.068098536929237,39702528.58829648,416884.3919604308
2023-01-17 00:00:00 UTC,5.031293433273685,39251516.42011373,365427.2124857185
2023-01-18 00:00:00 UTC,6.096110522037697,48072245.81876959,2858437.957317212
2023-01-19 00:00:00 UTC,5.229264575305668,40846319.40869292,893760.329062298
2023-01-20 00:00:00 UTC,5.623665930786894,44268084.0647097,645124.4049309173
2023-01-21 00:00:00 UTC,5.936483773746121,46556642.76444962,627003.1480233518
2023-01-22 00:00:00 UTC,5.685465640289196,44705573.98757875,659528.0647498643
2023-01-23 00:00:00 UTC,5.8370923271508905,45898657.944860175,927395.6852816442
2023-01-24 00:00:00 UTC,6.362233840361054,49947485.26425864,810253.5284677536
2023-01-25 00:00:00 UTC,5.882860666322466,46071721.97037523,366374.28776130854
2023-01-26 00:00:00 UTC,6.207294090245279,48437513.3222112,935376.1172277561
2023-01-27 00:00:00 UTC,6.257973493590939,49248519.056164935,526003.0453933163
2023-01-28 00:00:00 UTC,6.484350949163161,49367267.98150648,506793.17095697107
2023-01-29 00:00:00 UTC,6.399696304509201,48691607.32980088,583890.2522055043
2023-01-30 00:00:00 UTC,6.707562300134846,51012818.922322914,652102.3482385969
2023-01-31 00:00:00 UTC,6.271931566436882,47663957.23947998,1483317.8937387753
2023-02-01 00:00:00 UTC,6.353454848341027,48320002.82241906,495580.05289448425
2023-02-02 00:00:00 UTC,6.716562300512146,51309072.967480846,931513.7495297405
2023-02-03 00:00:00 UTC,6.9639383452767065,53390007.86036357,1105482.0018860204
2023-02-04 00:00:00 UTC,7.130058564670194,54805950.99492356,449825.36457519344
2023-02-05 00:00:00 UTC,7.106792487547211,54261830.9260128,632590.8269554735
2023-02-06 00:00:00 UTC,6.7922100888381225,52088112.953092225,495817.26363243576
2023-02-07 00:00:00 UTC,7.087290204128074,54408907.89416461,687515.2791984656
2023-02-08 00:00:00 UTC,8.264548690351962,61431817.29240085,1286850.8158345306
2023-02-09 00:00:00 UTC,7.373683777197619,54823381.563241445,6384467.009890041
2023-02-10 00:00:00 UTC,6.94681056534718,51655560.14165917,981930.4768806112
2023-02-11 00:00:00 UTC,6.145842249469092,45533274.012259826,1360194.425433048
2023-02-12 00:00:00 UTC,6.020249314154751,44755698.47863669,861286.001095581
2023-02-13 00:00:00 UTC,5.802518046663667,43328504.252375014,372229.58645688347
2023-02-14 00:00:00 UTC,5.373091549998461,39711581.36351579,757040.9574237125
2023-02-15 00:00:00 UTC,5.5903217710044855,41519871.16292397,694680.6375380385
2023-02-16 00:00:00 UTC,5.742462775679651,42758827.76411255,873203.0212471979
2023-02-17 00:00:00 UTC,5.8000096075157215,42572731.56552381,1213908.7075232882
2023-02-18 00:00:00 UTC,5.722876449498302,42501960.55988975,430820.58148281404
2023-02-19 00:00:00 UTC,5.7932931970829,43060771.81212158,402092.85772853304
2023-02-20 00:00:00 UTC,5.629673899679524,41991556.32647521,642836.2802619355
2023-02-21 00:00:00 UTC,5.462491754152326,40621383.894211575,507469.6990838974
2023-02-22 00:00:00 UTC,5.325046288197328,39574176.59126237,549006.0415186586
2023-02-23 00:00:00 UTC,5.124578956935207,38140948.43247682,398144.6358310187
2023-02-24 00:00:00 UTC,5.3100476573662405,39572076.59414044,366994.5488276573
2023-02-25 00:00:00 UTC,5.258085266966545,39110880.37846354,339913.2660679806
2023-02-26 00:00:00 UTC,5.191438369947062,38608242.50457402,705399.6725234342
2023-02-27 00:00:00 UTC,5.263605059113342,39028762.38852476,327086.21783956164
2023-02-28 00:00:00 UTC,4.812946286944442,35723632.17142492,516268.2313613981
2023-03-01 00:00:00 UTC,4.646511170611659,34489600.642715484,951443.9932760395
2023-03-02 00:00:00 UTC,5.007893114492026,37353350.412453376,701159.7321642181
2023-03-03 00:00:00 UTC,4.935949729337193,36701932.7915745,391166.03888181126
2023-03-04 00:00:00 UTC,4.591857453956,34096872.36374712,472405.2332254608
2023-03-05 00:00:00 UTC,4.618645721222511,34472914.53683892,198184.57564297202
2023-03-06 00:00:00 UTC,4.58621111057412,34144320.74525255,258854.37009001587
2023-03-07 00:00:00 UTC,4.7878063120924255,35972088.65902889,522293.1388506346
